UE_ID,distance_km,SNR_dB,SINR_dB,RSSI_dBm,BER,Throughput_Mbps,Latency_ms,Packet_Loss_pct,Doppler_Hz,Propagation_Delay_ms,Rain_Rate_mmhr,Rain_Fade_dB,Link_Quality_Index,Spectral_Efficiency_bps_hz,altitude_m,speed_ms,Log_Throughput_Mbps,Log_BER,Log_Packet_Loss_pct,network_type,Area,Available_Networks
User_10,160.6,6.708,4.808,-81.146,0.00142,261.204,1.471,4.0,9.4,0.535,0.0,0.0,51.829,2.009,0.0,0.0,5.569122826743365,2.847711655311102,1.6094379124341005,HAPS,Maritime,"UAV,HAPS,SAT (LEO)"
User_13,0.298,30.017,22.267,-54.792,0.0,555.401,1.05,0.3,-43.1,0.001,0.0,0.0,100.0,7.41,0.0,0.0,6.321489257315825,12.0,0.262364264467491,NR_5G,Indoor,"NR_5G,WiFi,SAT (LEO)"
User_12,160.5,11.837,8.937,-78.981,0.00016,408.504,1.77,1.8,9.4,0.535,0.0,0.0,66.281,3.142,0.0,0.0,6.014946671255186,3.795880014629735,1.0296194171811583,HAPS,Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
User_12,0.347,27.125,22.125,-56.638,0.0,551.885,1.2,2.7,103.4,0.0012,0.0,0.0,100.0,7.36,0.0,0.0,6.315150023296001,12.0,1.308332819650179,NR_5G,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_17,125.7,13.037,9.237,-77.781,0.000106,420.023,1.438,1.1,9.4,0.419,0.0,0.0,67.33,3.231,0.0,0.0,6.042687464019096,3.974694130638112,0.7419373447293773,HAPS,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
User_03,0.25,32.541,27.541,-54.129,0.0,686.369,1.075,0.5,110.3,0.0008,0.0,0.0,100.0,9.15,0.0,0.0,6.53287126593009,12.0,0.4054651081081644,NR_5G,Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
User_16,1.1435,35.556,32.156,-51.422,1e-08,149.562,1.008,1.1,62.3,0.004,0.0,0.0,100.0,10.683,298.7,15.3,5.014374959489543,7.999956572723137,0.7419373447293773,UAV,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_03,0.0038,42.86,38.5487,-52.14,5.5e-09,14.01,1.5,0.4944,-9.3144,1.3e-05,0.0,0.0,77.5697,11.841934,0.0,0.0,2.7087166456453704,8.259558355050235,0.4017247884924411,WiFi,Indoor,"NR_5G,WiFi,SAT (LEO)"
User_02,1707.0,5.522,-0.778,-88.239,0.102,284.86,19.38,56.0,-2134.2,5.69,0.0,0.0,32.28,0.88,0.0,0.0,5.655502180480969,0.9913998282338248,4.04305126783455,SAT (LEO),Indoor,"NR_5G,WiFi,SAT (LEO)"
User_11,65.8,19.217,16.817,-75.191,1.04e-05,730.123,0.639,0.7,9.4,0.219,0.0,0.0,93.861,5.616,0.0,0.0,6.5945817082491045,4.982966618942137,0.5306282510621704,HAPS,Desert,"UAV,HAPS,SAT (LEO)"
User_01,1.5775,24.062,21.062,-57.369,1.01e-06,98.109,1.211,0.3,-89.9,0.005,0.0,0.0,100.0,7.008,121.7,18.9,4.596220254568502,5.995678196223034,0.262364264467491,UAV,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
User_18,1.5978,29.55,26.05,-55.625,1e-08,121.202,1.511,1.8,-69.9,0.005,0.0,0.0,100.0,8.657,327.4,13.2,4.805675413215675,7.999956572723137,1.0296194171811583,UAV,Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
User_19,1.648,27.482,22.982,-55.359,1.23e-06,106.982,1.811,1.6,48.8,0.005,0.0,0.0,100.0,7.642,190.9,13.0,4.681964546567121,5.9100945354758005,0.9555114450274363,UAV,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_13,60.0,20.387,18.187,-75.406,1.54e-05,788.247,0.6,0.2,9.4,0.2,0.0,0.0,98.656,6.063,0.0,0.0,6.671079326353905,4.812479250962597,0.1823215567939546,HAPS,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_07,80.9,19.184,14.384,-76.308,1.94e-05,627.877,1.239,0.7,9.4,0.27,0.0,0.0,85.343,4.83,0.0,0.0,6.443935689088676,4.712198247683461,0.5306282510621704,HAPS,Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
User_09,0.627,7.613,0.063,-65.694,0.01,75.785,1.238,2.0,23.1,0.0021,0.0,0.0,35.22,1.01,0.0,0.0,4.341009308577656,1.9999999999565703,1.0986122886681096,NR_5G,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_16,0.412,18.658,14.108,-61.671,1e-05,355.616,1.496,2.6,-39.3,0.0014,0.0,0.0,84.38,4.74,0.0,0.0,5.876659572622156,4.999999956570554,1.2809338454620645,NR_5G,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
User_05,1856.8,6.633,2.933,-87.684,0.00165,509.538,16.379,13.0,2783.5,6.19,0.0,0.0,45.26,1.57,0.0,0.0,6.2354650716610776,2.782516055522885,2.639057329615259,SAT (LEO),Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
User_19,1.5632,28.54,24.44,-55.83,1.47e-06,113.738,1.21,2.0,-82.0,0.005,0.0,0.0,100.0,8.124,137.7,14.6,4.742651268308892,5.832682369813502,1.0986122886681096,UAV,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
User_07,910.1,11.59,8.69,-84.105,0.000147,997.653,10.067,1.2,-3715.7,3.03,0.0,0.0,65.41,3.07,0.0,0.0,6.906407370962143,3.83268266229744,0.7884573603642702,SAT (LEO),Indoor,"NR_5G,WiFi,SAT (LEO)"
User_07,811.9,12.03,8.93,-84.185,0.000109,1020.515,15.413,1.9,-3384.1,2.71,0.0,0.0,66.25,3.14,0.0,0.0,6.929042098437676,3.9625734980750233,1.0647107369924282,SAT (LEO),Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_02,138.9,13.728,9.728,-77.836,0.00014,439.095,1.026,0.4,9.4,0.463,0.0,0.0,69.049,3.378,0.0,0.0,6.0869906126982025,3.853871961219659,0.3364722366212129,HAPS,Desert,"UAV,HAPS,SAT (LEO)"
User_04,0.556,17.961,11.761,-61.419,1e-05,300.009,1.106,1.7,-41.0,0.0019,0.0,0.0,76.16,4.0,0.0,0.0,5.707140164634096,4.999999956570554,0.9932517730102834,NR_5G,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_14,1411.7,8.756,3.756,-86.522,0.00124,570.297,9.412,10.0,-399.7,4.71,0.0,0.0,48.15,1.75,0.0,0.0,6.347909214535114,2.9065783144875272,2.3978952727983707,SAT (LEO),Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_11,0.431,22.82,16.27,-57.69,1e-07,407.888,1.493,1.9,34.1,0.0014,0.0,0.0,91.95,5.44,0.0,0.0,6.01344127991135,6.999995657076895,1.0647107369924282,NR_5G,Indoor,"NR_5G,WiFi,SAT (LEO)"
User_16,1.0198,30.251,27.851,-54.175,1e-08,129.558,1.807,0.5,-54.3,0.003,0.0,0.0,100.0,9.254,229.3,17.2,4.871817572471015,7.999956572723137,0.4054651081081644,UAV,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
User_07,1864.1,5.515,-0.285,-87.043,0.042,309.867,19.427,57.0,4257.6,6.21,0.0,0.0,34.0,0.95,0.0,0.0,5.739365167976606,1.3767507095917593,4.060443010546419,SAT (LEO),Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_12,154.1,-19.965,-23.265,-94.982,0.0368,0.882,1.627,34.0,9.4,0.514,31.0,31.115,0.0,0.007,0.0,0.0,0.6323350411631878,1.434152181314681,3.555348061489413,HAPS,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_08,185.8,8.645,6.745,-80.277,0.00018,327.293,1.938,0.5,9.4,0.619,0.0,0.0,58.609,2.518,0.0,0.0,5.7939065023186105,3.744727492483946,0.4054651081081644,HAPS,Desert,"UAV,HAPS,SAT (LEO)"
User_03,1.1792,26.89,24.29,-57.155,1.02e-06,113.038,1.008,0.7,-142.9,0.004,0.0,0.0,100.0,8.074,298.1,17.9,4.736531726184616,5.991399402459387,0.5306282510621704,UAV,Maritime,"UAV,HAPS,SAT (LEO)"
User_18,22.9,28.806,26.506,-70.697,1.8e-07,1145.08,0.952,1.3,9.4,0.076,0.0,0.0,100.0,8.808,0.0,0.0,7.044102702866141,6.7447250821562745,0.832909122935104,HAPS,Maritime,"UAV,HAPS,SAT (LEO)"
User_10,1.3066,32.498,28.898,-54.351,1e-08,134.423,1.809,0.9,-78.7,0.004,0.0,0.0,100.0,9.602,452.0,10.3,4.90840321311296,7.999956572723137,0.6418538861723948,UAV,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_13,0.43,22.09,18.49,-58.755,1e-07,462.191,1.303,0.6,70.0,0.0014,0.0,0.0,99.72,6.16,0.0,0.0,6.138139496018206,6.999995657076895,0.4700036292457356,NR_5G,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_15,0.559,14.456,10.056,-62.472,1e-05,260.725,1.156,2.2,17.1,0.0019,0.0,0.0,70.2,3.48,0.0,0.0,5.567294334205418,4.999999956570554,1.1631508098056809,NR_5G,Indoor,"NR_5G,WiFi,SAT (LEO)"
User_19,0.0084,9.81,5.4164,-85.19,0.0473487389,7.26,1.5,14.9943,30.333,2.8e-05,0.0,0.0,43.4151,1.682398,0.0,0.0,2.1114245875328868,1.3246915836222792,2.772232408767675,WiFi,Indoor,"NR_5G,WiFi,SAT (LEO)"
User_18,0.5243,45.33,40.73,-47.135,1e-08,189.423,1.803,1.3,121.9,0.002,0.0,0.0,100.0,13.53,444.2,17.1,5.249247913381064,7.999956572723137,0.832909122935104,UAV,Maritime,"UAV,HAPS,SAT (LEO)"
User_14,1.5491,30.119,27.919,-54.94,1e-08,129.877,1.81,1.7,128.6,0.005,0.0,0.0,100.0,9.277,500.0,19.2,4.874257950831338,7.999956572723137,0.9932517730102834,UAV,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
User_19,0.474,23.067,16.517,-58.667,1e-07,413.893,1.062,1.5,-158.5,0.0016,0.0,0.0,92.81,5.52,0.0,0.0,6.028020655661186,6.999995657076895,0.9162907318741552,NR_5G,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_17,103.1,16.557,13.557,-77.421,1.16e-05,593.569,1.287,1.9,9.4,0.344,0.0,0.0,82.451,4.566,0.0,0.0,6.3878367733152,4.935541973333904,1.0647107369924282,HAPS,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_10,1824.1,-27.921,-31.721,-104.26,0.026,0.315,26.161,35.0,4384.6,6.08,33.0,35.33,0.0,0.0,0.0,0.0,0.2738366656297278,1.5850266520124785,3.58351893845611,SAT (LEO),Indoor,"NR_5G,WiFi,SAT (LEO)"
User_06,138.7,10.665,5.865,-79.967,0.0013,296.508,0.924,0.5,9.4,0.462,0.0,0.0,55.529,2.281,0.0,0.0,5.695441115380437,2.8860566473590907,0.4054651081081644,HAPS,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
User_09,112.8,14.182,11.782,-77.809,0.000162,520.836,1.052,0.1,9.4,0.376,0.0,0.0,76.235,4.006,0.0,0.0,6.257353362273732,3.790484982776539,0.0953101798043248,HAPS,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_05,70.1,18.471,16.271,-74.964,1.62e-05,707.048,1.067,1.5,9.4,0.234,0.0,0.0,91.949,5.439,0.0,0.0,6.562511888005803,4.790484958649069,0.9162907318741552,HAPS,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_13,1.6298,31.278,29.278,-54.161,1e-08,136.189,1.611,2.0,86.3,0.005,0.0,0.0,100.0,9.728,441.2,11.4,4.92135953715049,7.999956572723137,1.0986122886681096,UAV,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_19,109.4,16.407,13.407,-77.796,1.06e-05,587.352,0.729,0.7,9.4,0.365,0.0,0.0,81.925,4.518,0.0,0.0,6.37732540824129,4.974694093764054,0.5306282510621704,HAPS,Maritime,"UAV,HAPS,SAT (LEO)"
User_19,0.431,17.44,13.84,-60.98,1e-05,349.207,1.433,0.0,-89.0,0.0014,0.0,0.0,83.44,4.66,0.0,0.0,5.858524408229938,4.999999956570554,0.0,NR_5G,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_04,0.0019,-6.44,-12.489,-101.44,0.0899790973,32.05,1.5,35.9027,-10.0449,6e-06,0.0,0.0,24.2202,0.1,0.0,0.0,3.498021566297695,1.0458583681293432,3.608284719101341,WiFi,Indoor,"NR_5G,WiFi,SAT (LEO)"
User_11,126.5,13.182,10.582,-78.609,0.000164,472.717,0.843,1.6,9.4,0.422,0.0,0.0,72.038,3.636,0.0,0.0,6.160610096978391,3.785156149304165,0.9555114450274363,HAPS,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_08,1.63,24.177,19.377,-57.312,1.37e-06,90.348,1.511,0.7,-124.2,0.005,0.0,0.0,100.0,6.453,218.3,15.9,4.514676388769345,5.863279115840437,0.5306282510621704,UAV,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
User_09,214.4,6.44,1.64,-81.28,0.00164,168.742,1.429,8.0,9.4,0.715,0.0,0.0,40.741,1.298,0.0,0.0,5.134279637198638,2.7851561516874885,2.19722457733622,HAPS,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_06,201.0,-4.338,-6.838,-87.969,0.0368,35.304,1.64,48.0,9.4,0.67,11.0,10.82,11.068,0.272,0.0,0.0,3.591927928037486,1.434152181314681,3.8918202981106265,HAPS,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_11,2.1265,27.968,24.468,-55.916,1.31e-06,113.865,1.414,0.8,-125.6,0.007,0.0,0.0,100.0,8.133,232.3,17.0,4.743757525744134,5.882728372821857,0.5877866649021191,UAV,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_11,0.377,19.567,13.367,-60.317,1e-05,337.899,1.203,0.8,6.7,0.0013,0.0,0.0,81.78,4.51,0.0,0.0,5.825702127885725,4.999999956570554,0.5877866649021191,NR_5G,Indoor,"NR_5G,WiFi,SAT (LEO)"
User_14,174.4,-19.899,-22.499,-95.649,0.0364,1.052,1.763,30.0,9.4,0.581,25.0,26.771,0.0,0.008,0.0,0.0,0.7188149273085231,1.438898616339013,3.4339872044851463,HAPS,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_09,986.2,10.344,5.144,-84.928,0.000196,680.498,14.574,1.8,-3310.1,3.29,0.0,0.0,53.0,2.09,0.0,0.0,6.52429331642942,3.707743926427736,1.0296194171811583,SAT (LEO),Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_02,831.2,10.15,4.75,-84.925,0.00185,648.313,5.541,13.0,-326.6,2.77,0.0,0.0,51.63,1.99,0.0,0.0,6.475914880875694,2.7328282713622323,2.639057329615259,SAT (LEO),Indoor,"NR_5G,WiFi,SAT (LEO)"
User_15,125.7,8.875,5.175,-80.962,0.00172,273.232,1.038,1.1,9.4,0.419,0.0,0.0,53.113,2.102,0.0,0.0,5.61397446345533,2.764471552839954,0.7419373447293773,HAPS,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_19,842.9,11.645,6.645,-84.677,0.000101,809.35,11.619,2.2,2225.7,2.81,0.0,0.0,58.26,2.49,0.0,0.0,6.697466253104128,3.995678621917412,1.1631508098056809,SAT (LEO),Desert,"UAV,HAPS,SAT (LEO)"
User_20,0.49,49.218,44.618,-45.891,1e-08,207.503,1.603,1.6,125.3,0.002,0.0,0.0,100.0,14.822,464.0,15.7,5.339953429624551,7.999956572723137,0.9555114450274363,UAV,Desert,"UAV,HAPS,SAT (LEO)"
User_15,164.2,13.795,9.995,-78.002,0.000156,449.54,1.295,0.6,9.4,0.547,0.0,0.0,69.983,3.458,0.0,0.0,6.110446863339847,3.8068753988616,0.4700036292457356,HAPS,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_20,1007.8,10.202,5.302,-85.399,0.000152,693.645,14.718,2.4,-2906.2,3.36,0.0,0.0,53.56,2.13,0.0,0.0,6.543400923699535,3.818156409198026,1.2237754316221157,SAT (LEO),Maritime,"UAV,HAPS,SAT (LEO)"
User_12,1621.1,7.867,4.867,-86.966,0.00163,657.784,19.807,5.0,81.6,5.4,0.0,0.0,52.03,2.02,0.0,0.0,6.490395711426898,2.787812395329604,1.791759469228055,SAT (LEO),Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_12,1358.8,7.856,5.456,-85.772,0.000176,706.526,13.058,1.7,-2413.6,4.53,0.0,0.0,54.1,2.17,0.0,0.0,6.561774377958768,3.754487329718268,0.9932517730102834,SAT (LEO),Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_15,0.308,26.654,23.054,-56.373,0.0,574.91,1.091,1.6,6.8,0.001,0.0,0.0,100.0,7.67,0.0,0.0,6.355951398487588,12.0,0.9555114450274363,NR_5G,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
User_11,0.0044,15.47,9.8098,-79.53,7.82837e-05,6.08,1.5,1.8299,-31.67,1.5e-05,0.0,0.0,55.791,3.509546,0.0,0.0,1.9572739077056285,4.106328650491267,1.0402413753417803,WiFi,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
User_13,108.0,16.039,13.639,-77.58,1.68e-05,596.955,0.72,0.7,9.4,0.36,0.0,0.0,82.737,4.592,0.0,0.0,6.3935155002830255,4.774690692423276,0.5306282510621704,HAPS,Maritime,"UAV,HAPS,SAT (LEO)"
User_03,1.0904,34.27,32.17,-52.465,1e-08,149.623,1.007,1.6,-150.2,0.004,0.0,0.0,100.0,10.687,302.7,18.8,5.014780026148467,7.999956572723137,0.9555114450274363,UAV,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_19,0.859,11.151,6.251,-64.425,0.001,178.76,1.166,2.9,-55.9,0.0029,0.0,0.0,56.88,2.38,0.0,0.0,5.191622627877074,2.9999999995657056,1.3609765531356006,NR_5G,Indoor,"NR_5G,WiFi,SAT (LEO)"
User_14,0.0032,40.23,36.7207,-54.77,1.9e-09,0.0,1.9999,0.1365,-9.9587,1.1e-05,0.0,0.0,79.1742,11.584829,0.0,0.0,0.0,8.721017883134557,0.1279533643104608,WiFi,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_01,0.9902,36.706,34.406,-51.647,1e-08,160.02,1.707,2.1,36.7,0.003,0.0,0.0,100.0,11.43,305.1,14.5,5.081528580871835,7.999956572723137,1.1314021114911006,UAV,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_09,218.2,9.206,4.506,-79.497,0.00132,251.49,1.955,4.0,9.4,0.727,0.0,0.0,50.773,1.935,0.0,0.0,5.531371643970761,2.879426068465139,1.6094379124341005,HAPS,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_03,0.865,3.159,-1.891,-68.021,0.1,53.987,1.147,28.0,136.9,0.0029,0.0,0.0,28.38,0.72,0.0,0.0,4.00709679365782,0.999999999995657,3.367295829986474,NR_5G,Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
User_19,0.0094,15.05,11.2564,-79.95,0.0006979179,0.0,1.5,1.8852,1.2106,3.1e-05,0.0,0.0,55.2877,3.79152,0.0,0.0,0.0,3.1561956622474967,1.0595942216473806,WiFi,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_07,0.5109,47.255,44.355,-46.273,1e-08,206.282,1.803,0.8,-139.8,0.002,0.0,0.0,100.0,14.734,398.8,17.9,5.334080184991558,7.999956572723137,0.5877866649021191,UAV,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_07,0.268,25.326,19.126,-57.837,1e-07,477.817,1.077,2.9,-46.0,0.0009,0.0,0.0,100.0,6.37,0.0,0.0,6.171318478483758,6.999995657076895,1.3609765531356006,NR_5G,Indoor,"NR_5G,WiFi,SAT (LEO)"
User_04,0.0018,1.13,-3.3381,-93.87,0.0584532301,23.22,1.5,14.6835,25.4432,6e-06,0.0,0.0,38.5525,0.1,0.0,0.0,3.1871787381249463,1.2331914849079564,2.752609204299374,WiFi,Indoor,"NR_5G,WiFi,SAT (LEO)"
User_18,0.28,26.465,20.565,-56.868,1e-07,513.302,1.118,2.1,-4.5,0.0009,0.0,0.0,100.0,6.84,0.0,0.0,6.242810641554176,6.999995657076895,1.1314021114911006,NR_5G,Indoor,"NR_5G,WiFi,SAT (LEO)"
User_03,0.506,12.108,5.608,-64.446,0.001,166.006,1.521,2.0,-26.7,0.0017,0.0,0.0,54.63,2.21,0.0,0.0,5.118029739915068,2.9999999995657056,1.0986122886681096,NR_5G,Indoor,"NR_5G,WiFi,SAT (LEO)"
User_06,1.0808,31.346,29.146,-54.727,1e-08,135.575,1.207,0.3,-112.1,0.004,0.0,0.0,100.0,9.684,349.6,17.9,4.916873914281782,7.999956572723137,0.262364264467491,UAV,Desert,"UAV,HAPS,SAT (LEO)"
User_12,1.2231,27.672,24.772,-55.564,1.27e-06,115.273,1.608,1.8,-37.1,0.004,0.0,0.0,100.0,8.234,283.0,13.8,4.755940874360207,5.8961959370800185,1.0296194171811583,UAV,Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
User_19,0.472,20.793,12.993,-59.304,1e-05,329.005,1.487,2.4,-152.5,0.0016,0.0,0.0,80.47,4.39,0.0,0.0,5.799107805860895,4.999999956570554,1.2237754316221157,NR_5G,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
User_01,114.8,-18.352,-22.052,-93.476,0.0324,1.166,1.265,43.0,9.4,0.383,36.0,28.057,0.0,0.009,0.0,0.0,0.7728821485787989,1.4894549897799838,3.784189633918261,HAPS,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_14,99.3,17.282,14.982,-77.259,2e-05,652.852,0.762,0.7,9.4,0.331,0.0,0.0,87.436,5.022,0.0,0.0,6.482881026153369,4.698969982621295,0.5306282510621704,HAPS,Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
User_05,0.438,23.753,18.203,-57.623,1e-07,455.151,1.394,1.6,-17.1,0.0015,0.0,0.0,98.71,6.07,0.0,0.0,6.122823895050398,6.999995657076895,0.9555114450274363,NR_5G,Indoor,"NR_5G,WiFi,SAT (LEO)"
User_16,157.5,11.357,9.257,-79.921,0.00014,420.802,1.45,0.1,9.4,0.525,0.0,0.0,67.4,3.237,0.0,0.0,6.044536009617122,3.853871961219659,0.0953101798043248,HAPS,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_07,63.1,15.865,12.265,-76.467,1.26e-05,540.492,1.021,1.8,9.4,0.21,0.0,0.0,77.929,4.158,0.0,0.0,6.294328292555365,4.899629420414622,1.0296194171811583,HAPS,Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
User_11,0.7313,36.539,32.339,-50.931,1e-08,150.41,1.305,0.9,-71.4,0.002,0.0,0.0,100.0,10.744,230.5,10.0,5.019991389020281,7.999956572723137,0.6418538861723948,UAV,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_04,1.4989,26.606,25.406,-55.997,1e-08,118.213,1.31,1.1,67.2,0.005,0.0,0.0,100.0,8.444,348.0,16.1,4.78091180908728,7.999956572723137,0.7419373447293773,UAV,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_02,157.6,-20.667,-25.167,-96.233,0.0216,0.57,1.75,45.0,9.4,0.525,29.0,29.223,0.0,0.004,0.0,0.0,0.4510756193602167,1.6655462488289627,3.828641396489095,HAPS,Desert,"UAV,HAPS,SAT (LEO)"
User_02,158.3,9.634,6.734,-79.683,0.00017,326.894,1.955,0.2,9.4,0.528,0.0,0.0,58.57,2.515,0.0,0.0,5.792690385421523,3.769551076067053,0.1823215567939546,HAPS,Maritime,"UAV,HAPS,SAT (LEO)"
User_20,0.9,5.112,0.862,-67.344,0.01,86.267,1.55,2.0,128.9,0.003,0.0,0.0,38.02,1.15,0.0,0.0,4.468972384510097,1.9999999999565703,1.0986122886681096,NR_5G,Indoor,"NR_5G,WiFi,SAT (LEO)"
User_01,0.138,44.628,38.378,-46.886,0.0,956.181,1.429,1.0,44.9,0.0005,0.0,0.0,100.0,12.75,0.0,0.0,6.863992506275993,12.0,0.6931471805599453,NR_5G,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_09,0.0031,14.27,6.4357,-80.73,0.025311721,21.74,1.5,2.1126,27.6056,1e-05,0.0,0.0,58.7549,2.023789,0.0,0.0,3.12412548832239,1.596678325176489,1.135458389788773,WiFi,Indoor,"NR_5G,WiFi,SAT (LEO)"
User_15,0.44,17.123,12.523,-60.538,1e-05,317.904,1.204,1.9,-20.4,0.0015,0.0,0.0,78.83,4.24,0.0,0.0,5.764890117054312,4.999999956570554,1.0647107369924282,NR_5G,Indoor,"NR_5G,WiFi,SAT (LEO)"
User_03,0.024,72.877,66.877,-33.661,0.0,1666.215,1.077,0.1,99.0,0.0001,0.0,0.0,100.0,22.22,0.0,0.0,7.418909848639495,12.0,0.0953101798043248,NR_5G,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
User_08,179.9,11.922,8.422,-78.539,0.000112,388.918,1.9,0.9,9.4,0.6,0.0,0.0,64.478,2.992,0.0,0.0,5.965936460606458,3.950781973452189,0.6418538861723948,HAPS,Maritime,"UAV,HAPS,SAT (LEO)"
User_20,998.6,10.862,6.162,-84.369,0.000113,766.851,6.657,0.7,-3238.7,3.33,0.0,0.0,56.57,2.36,0.0,0.0,6.643595703908551,3.9469215526732655,0.5306282510621704,SAT (LEO),Indoor,"NR_5G,WiFi,SAT (LEO)"
User_11,0.0118,1.36,-3.8584,-93.64,0.1473096283,11.93,1.5,36.3296,12.7052,3.9e-05,0.0,0.0,22.8698,0.344722,0.0,0.0,2.559550192783766,0.8317688663186904,3.6197865776266513,WiFi,Indoor,"NR_5G,WiFi,SAT (LEO)"
User_07,875.6,10.165,7.565,-85.117,0.000149,892.452,5.837,1.7,3878.2,2.92,0.0,0.0,61.48,2.75,0.0,0.0,6.795092611835792,3.826813728672998,0.9932517730102834,SAT (LEO),Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_16,0.0014,55.48,49.02,-39.52,1.7e-09,14.37,1.5,0.3691,-6.9125,5e-06,0.0,0.0,79.1223,11.721259,0.0,0.0,2.7324175575505043,8.769295686387432,0.3141535896575732,WiFi,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_08,0.0136,10.31,5.67,-84.69,0.0195462599,0.79,1.5,2.037,1.7081,4.5e-05,0.0,0.0,55.049,1.653552,0.0,0.0,0.5822156198526637,1.7089363308384289,1.1108701860636117,WiFi,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_07,1.5041,24.576,21.576,-58.712,1.37e-06,100.481,1.21,2.5,128.1,0.005,0.0,0.0,100.0,7.177,335.3,16.8,4.619871588840984,5.863279115840437,1.252762968495368,UAV,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
User_09,1222.3,8.935,6.135,-85.833,0.000114,764.518,19.148,1.3,1001.6,4.07,0.0,0.0,56.47,2.35,0.0,0.0,6.640552728864397,3.943095144853927,0.832909122935104,SAT (LEO),Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
